INFO 2024-09-26 12:41:19,179 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-26 12:41:21,038 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1726818183.154403
DEBUG 2024-09-26 12:41:21,039 autoreload File C:\Python3119\Lib\email\_encoded_words.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,039 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\colorama\__init__.py first seen with mtime 1726818159.622738
DEBUG 2024-09-26 12:41:21,040 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1726818186.1270008
DEBUG 2024-09-26 12:41:21,040 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\_utils\_inspect.py first seen with mtime 1726818140.15799
DEBUG 2024-09-26 12:41:21,041 autoreload File C:\Projects\streaming_app\data_ingress\common\wsl_operations\wsl_exceptions.py first seen with mtime 1727183275.3043375
DEBUG 2024-09-26 12:41:21,042 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1726818186.3800027
DEBUG 2024-09-26 12:41:21,042 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1726818183.114401
DEBUG 2024-09-26 12:41:21,042 autoreload File C:\Python3119\Lib\json\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,043 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1726818136.852018
DEBUG 2024-09-26 12:41:21,043 autoreload File C:\Projects\streaming_app\data_ingress\common\tcp_operations\__init__.py first seen with mtime 1726050552.691531
DEBUG 2024-09-26 12:41:21,044 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\_core\_add_newdocs_scalars.py first seen with mtime 1726818139.8519783
DEBUG 2024-09-26 12:41:21,044 autoreload File C:\Python3119\Lib\concurrent\futures\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,045 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\_core\_asarray.py first seen with mtime 1726818139.8529787
DEBUG 2024-09-26 12:41:21,045 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1726818186.3650012
DEBUG 2024-09-26 12:41:21,046 autoreload File C:\Projects\streaming_app\data_ingress\data_generation\data_generation_controller.py first seen with mtime 1727296390.1613865
DEBUG 2024-09-26 12:41:21,046 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1726818186.8730125
DEBUG 2024-09-26 12:41:21,047 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\asgiref\local.py first seen with mtime 1726818160.3507543
DEBUG 2024-09-26 12:41:21,047 autoreload File C:\Python3119\Lib\tarfile.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,048 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\parsers.py first seen with mtime 1727168538.0073414
DEBUG 2024-09-26 12:41:21,048 autoreload File C:\Python3119\Lib\wsgiref\headers.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,048 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1726818168.1548283
DEBUG 2024-09-26 12:41:21,049 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1726818186.8470128
DEBUG 2024-09-26 12:41:21,049 autoreload File C:\Python3119\Lib\asyncio\locks.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,050 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1726818186.6860092
DEBUG 2024-09-26 12:41:21,050 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1726818185.9939935
DEBUG 2024-09-26 12:41:21,050 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1726818177.8292818
DEBUG 2024-09-26 12:41:21,051 autoreload File C:\Projects\streaming_app\data_ingress\database_handling\loader.py first seen with mtime 1727183275.377321
DEBUG 2024-09-26 12:41:21,051 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\forms\models.py first seen with mtime 1726818186.388005
DEBUG 2024-09-26 12:41:21,051 autoreload File C:\Python3119\Lib\gettext.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,052 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\google\protobuf\internal\__init__.py first seen with mtime 1726818137.7790525
DEBUG 2024-09-26 12:41:21,052 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1726818172.9659228
DEBUG 2024-09-26 12:41:21,052 autoreload File C:\Python3119\Lib\pathlib.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,053 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1727168538.4753458
DEBUG 2024-09-26 12:41:21,053 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1726818186.3510005
DEBUG 2024-09-26 12:41:21,054 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1726818183.1864212
DEBUG 2024-09-26 12:41:21,054 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1726818177.8992832
DEBUG 2024-09-26 12:41:21,055 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1726818136.845017
DEBUG 2024-09-26 12:41:21,055 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1726818160.3457532
DEBUG 2024-09-26 12:41:21,055 autoreload File C:\Python3119\Lib\csv.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,056 autoreload File C:\Projects\streaming_app\data_ingress\common\wsl_operations\wsl_commands.py first seen with mtime 1727183312.3957417
DEBUG 2024-09-26 12:41:21,057 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1726818136.876019
DEBUG 2024-09-26 12:41:21,057 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1726818178.7813027
DEBUG 2024-09-26 12:41:21,057 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1726818185.9029925
DEBUG 2024-09-26 12:41:21,058 autoreload File C:\Python3119\Lib\asyncio\log.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,058 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1726818175.2151704
DEBUG 2024-09-26 12:41:21,059 autoreload File C:\Python3119\Lib\urllib\request.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,059 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1726818183.1314025
DEBUG 2024-09-26 12:41:21,059 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1726818186.8280132
DEBUG 2024-09-26 12:41:21,059 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\faker\providers\python\__init__.py first seen with mtime 1726818258.6267884
DEBUG 2024-09-26 12:41:21,060 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1726818175.20217
DEBUG 2024-09-26 12:41:21,060 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\_core\_string_helpers.py first seen with mtime 1726818139.9189806
DEBUG 2024-09-26 12:41:21,060 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\faker\providers\color\color.py first seen with mtime 1726818257.483758
DEBUG 2024-09-26 12:41:21,061 autoreload File C:\Python3119\Lib\__future__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,061 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1726818165.8094037
DEBUG 2024-09-26 12:41:21,061 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1726818186.3070014
DEBUG 2024-09-26 12:41:21,062 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1726818182.9264011
DEBUG 2024-09-26 12:41:21,062 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1726818186.0119927
DEBUG 2024-09-26 12:41:21,062 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1726818186.7390127
DEBUG 2024-09-26 12:41:21,062 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\html.py first seen with mtime 1726818186.8680122
DEBUG 2024-09-26 12:41:21,063 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1726818186.921018
DEBUG 2024-09-26 12:41:21,063 autoreload File C:\Python3119\Lib\email\message.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,064 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1726818186.718011
DEBUG 2024-09-26 12:41:21,064 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1726818136.8830173
DEBUG 2024-09-26 12:41:21,064 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\producer\buffer.py first seen with mtime 1726818133.485515
DEBUG 2024-09-26 12:41:21,065 autoreload File C:\Python3119\Lib\enum.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,065 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\utils\html.py first seen with mtime 1727168538.4653444
DEBUG 2024-09-26 12:41:21,065 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\base.py first seen with mtime 1726818186.6440094
DEBUG 2024-09-26 12:41:21,072 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\conn.py first seen with mtime 1726818133.3995116
DEBUG 2024-09-26 12:41:21,072 autoreload File C:\Projects\streaming_app\data_ingress\database_handling\postgresql_operations.py first seen with mtime 1727183275.3353207
DEBUG 2024-09-26 12:41:21,073 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\urls\base.py first seen with mtime 1726818186.807012
DEBUG 2024-09-26 12:41:21,073 autoreload File C:\Python3119\Lib\concurrent\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,074 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\templatetags\__init__.py first seen with mtime 1727168538.4243517
DEBUG 2024-09-26 12:41:21,074 autoreload File C:\Python3119\Lib\asyncio\base_tasks.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,075 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1726818184.5629613
DEBUG 2024-09-26 12:41:21,075 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1726818186.975016
DEBUG 2024-09-26 12:41:21,075 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\_core\function_base.py first seen with mtime 1726818139.8279786
DEBUG 2024-09-26 12:41:21,076 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1726818186.3200006
DEBUG 2024-09-26 12:41:21,076 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\dateutil\tz\_common.py first seen with mtime 1726818164.2463684
DEBUG 2024-09-26 12:41:21,077 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\exceptions.py first seen with mtime 1726818186.6590114
DEBUG 2024-09-26 12:41:21,077 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\postgres\fields\ranges.py first seen with mtime 1726818183.1774032
DEBUG 2024-09-26 12:41:21,078 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1726818186.2549982
DEBUG 2024-09-26 12:41:21,078 autoreload File C:\Python3119\Lib\logging\config.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,078 autoreload File C:\Python3119\Lib\ast.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,079 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\postgres\fields\citext.py first seen with mtime 1726818183.1714053
DEBUG 2024-09-26 12:41:21,079 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1726818186.1219957
DEBUG 2024-09-26 12:41:21,080 autoreload File C:\Projects\streaming_app\data_ingress\common\tcp_operations\tcp_helper.py first seen with mtime 1727189081.215069
DEBUG 2024-09-26 12:41:21,080 autoreload File C:\Python3119\DLLs\_queue.pyd first seen with mtime 1712054600.0
DEBUG 2024-09-26 12:41:21,080 autoreload File C:\Python3119\Lib\http\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,081 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\vendor\__init__.py first seen with mtime 1726818133.533516
DEBUG 2024-09-26 12:41:21,081 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1726818168.1818311
DEBUG 2024-09-26 12:41:21,081 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\__init__.py first seen with mtime 1726818185.9179952
DEBUG 2024-09-26 12:41:21,082 autoreload File C:\Python3119\Lib\shutil.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,082 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\backends\postgresql\creation.py first seen with mtime 1726818186.2169988
DEBUG 2024-09-26 12:41:21,083 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\metadata.py first seen with mtime 1727168538.0033364
DEBUG 2024-09-26 12:41:21,083 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\consumer\group.py first seen with mtime 1726818133.4215128
DEBUG 2024-09-26 12:41:21,084 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\sqlparse\utils.py first seen with mtime 1726818136.854018
DEBUG 2024-09-26 12:41:21,084 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\faker\utils\loading.py first seen with mtime 1726818258.8447897
DEBUG 2024-09-26 12:41:21,085 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1726818186.0089927
DEBUG 2024-09-26 12:41:21,085 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\exceptions.py first seen with mtime 1726818138.8589551
DEBUG 2024-09-26 12:41:21,085 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\lib\_stride_tricks_impl.py first seen with mtime 1726818139.2769668
DEBUG 2024-09-26 12:41:21,086 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1726818177.8962836
DEBUG 2024-09-26 12:41:21,086 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\duration.py first seen with mtime 1726818186.856014
DEBUG 2024-09-26 12:41:21,088 autoreload File C:\Projects\streaming_app\data_ingress\api\__init__.py first seen with mtime 1727119555.0647352
DEBUG 2024-09-26 12:41:21,089 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\management\base.py first seen with mtime 1726818186.0429935
DEBUG 2024-09-26 12:41:21,089 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1726818185.8839927
DEBUG 2024-09-26 12:41:21,090 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\text.py first seen with mtime 1726818186.8990135
DEBUG 2024-09-26 12:41:21,090 autoreload File C:\Python3119\Lib\collections\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,091 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1726818186.001992
DEBUG 2024-09-26 12:41:21,091 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\serializers.py first seen with mtime 1727168538.0183392
DEBUG 2024-09-26 12:41:21,092 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\dateutil\__init__.py first seen with mtime 1726818164.105369
DEBUG 2024-09-26 12:41:21,092 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\utils.py first seen with mtime 1726818186.1179965
DEBUG 2024-09-26 12:41:21,092 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\migrations\recorder.py first seen with mtime 1726818186.2630002
DEBUG 2024-09-26 12:41:21,093 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\oauth\__init__.py first seen with mtime 1726818133.476514
DEBUG 2024-09-26 12:41:21,093 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1726818185.9009898
DEBUG 2024-09-26 12:41:21,094 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1726818185.970994
DEBUG 2024-09-26 12:41:21,094 autoreload File C:\Python3119\Lib\ctypes\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,094 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\views\generic\base.py first seen with mtime 1726818186.971014
DEBUG 2024-09-26 12:41:21,095 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\signing.py first seen with mtime 1726818185.9269912
DEBUG 2024-09-26 12:41:21,095 autoreload File C:\Projects\streaming_app\data_ingress\common\google_protobuf\gpb_event_composer.py first seen with mtime 1727299011.0207052
DEBUG 2024-09-26 12:41:21,095 autoreload File C:\Python3119\Lib\getpass.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,096 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\faker\providers\sbn\rules.py first seen with mtime 1726818258.6327872
DEBUG 2024-09-26 12:41:21,096 autoreload File C:\Python3119\Lib\opcode.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,097 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\faker\providers\user_agent\__init__.py first seen with mtime 1726818258.8057926
DEBUG 2024-09-26 12:41:21,097 autoreload File C:\Python3119\Lib\types.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,098 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\metrics\metrics.py first seen with mtime 1726818133.4565136
DEBUG 2024-09-26 12:41:21,098 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\google\protobuf\text_format.py first seen with mtime 1726818137.8140512
DEBUG 2024-09-26 12:41:21,099 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\utils.py first seen with mtime 1726818186.685012
DEBUG 2024-09-26 12:41:21,099 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1726818184.581961
DEBUG 2024-09-26 12:41:21,099 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\metrics\__init__.py first seen with mtime 1726818133.4445124
DEBUG 2024-09-26 12:41:21,104 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\signals.py first seen with mtime 1726818185.9249907
DEBUG 2024-09-26 12:41:21,104 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\fields.py first seen with mtime 1727168537.9993362
DEBUG 2024-09-26 12:41:21,105 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\paginator.py first seen with mtime 1726818185.9229896
DEBUG 2024-09-26 12:41:21,105 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1726818186.924018
DEBUG 2024-09-26 12:41:21,105 autoreload File C:\Python3119\Lib\ctypes\wintypes.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,106 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\faker\generator.py first seen with mtime 1726818257.0727482
DEBUG 2024-09-26 12:41:21,106 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\models\base.py first seen with mtime 1726818186.2969997
DEBUG 2024-09-26 12:41:21,106 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1727168538.4593413
DEBUG 2024-09-26 12:41:21,107 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\views.py first seen with mtime 1727168538.028339
DEBUG 2024-09-26 12:41:21,107 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\numpy\lib\scimath.py first seen with mtime 1726818139.241964
DEBUG 2024-09-26 12:41:21,107 autoreload File C:\Python3119\Lib\zoneinfo\_tzpath.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,108 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\postgres\forms\__init__.py first seen with mtime 1726818183.184407
DEBUG 2024-09-26 12:41:21,108 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\coordinator\assignors\roundrobin.py first seen with mtime 1726818133.4375143
DEBUG 2024-09-26 12:41:21,108 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\forms\utils.py first seen with mtime 1726818186.3910017
DEBUG 2024-09-26 12:41:21,109 autoreload File C:\Projects\streaming_app\data_ingress\admin.py first seen with mtime 1726220224.0395873
DEBUG 2024-09-26 12:41:21,109 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\record\__init__.py first seen with mtime 1726818133.5185156
DEBUG 2024-09-26 12:41:21,109 autoreload File C:\Python3119\Lib\logging\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,110 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\transaction.py first seen with mtime 1726818186.115996
DEBUG 2024-09-26 12:41:21,110 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1727168538.0053382
DEBUG 2024-09-26 12:41:21,110 autoreload File C:\Python3119\Lib\zoneinfo\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,111 autoreload File C:\Projects\streaming_app\data_ingress\models.py first seen with mtime 1726339858.6710534
DEBUG 2024-09-26 12:41:21,111 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\files\images.py first seen with mtime 1726818185.9859931
DEBUG 2024-09-26 12:41:21,111 autoreload File C:\Python3119\Lib\asyncio\__init__.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,112 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1726818175.1581686
DEBUG 2024-09-26 12:41:21,112 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1726818168.1878307
DEBUG 2024-09-26 12:41:21,112 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\oauth\abstract.py first seen with mtime 1726818133.4785216
DEBUG 2024-09-26 12:41:21,113 autoreload File C:\Python3119\Lib\json\encoder.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,113 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\record\legacy_records.py first seen with mtime 1726818133.5255172
DEBUG 2024-09-26 12:41:21,114 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1726818186.1419969
DEBUG 2024-09-26 12:41:21,114 autoreload File C:\Python3119\DLLs\_decimal.pyd first seen with mtime 1712054600.0
DEBUG 2024-09-26 12:41:21,114 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1727168538.2403393
DEBUG 2024-09-26 12:41:21,115 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1726818186.0999951
DEBUG 2024-09-26 12:41:21,115 autoreload File C:\Python3119\Lib\re\_constants.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,115 autoreload File C:\Python3119\DLLs\_uuid.pyd first seen with mtime 1712054600.0
DEBUG 2024-09-26 12:41:21,116 autoreload File C:\Python3119\Lib\base64.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,116 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\metrics\stats\sampled_stat.py first seen with mtime 1726818133.4725156
DEBUG 2024-09-26 12:41:21,116 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1726818186.7130098
DEBUG 2024-09-26 12:41:21,117 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1726818186.6550097
DEBUG 2024-09-26 12:41:21,117 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1727168537.997336
DEBUG 2024-09-26 12:41:21,117 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\urls\conf.py first seen with mtime 1726818186.810013
DEBUG 2024-09-26 12:41:21,117 autoreload File C:\Python3119\Lib\email\mime\multipart.py first seen with mtime 1712054574.0
DEBUG 2024-09-26 12:41:21,118 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\google\protobuf\pyext\__init__.py first seen with mtime 1726818137.8050542
DEBUG 2024-09-26 12:41:21,118 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\kafka\metrics\metric_config.py first seen with mtime 1726818133.4525156
DEBUG 2024-09-26 12:41:21,118 autoreload File C:\Projects\streaming_app\streaming_app\__init__.py first seen with mtime 1725530390.6841495
DEBUG 2024-09-26 12:41:21,119 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\urls\__init__.py first seen with mtime 1726818186.7980182
DEBUG 2024-09-26 12:41:21,120 autoreload File C:\Python3119\DLLs\_hashlib.pyd first seen with mtime 1712054600.0
DEBUG 2024-09-26 12:41:21,120 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\db\backends\postgresql\operations.py first seen with mtime 1726818186.2229986
DEBUG 2024-09-26 12:41:21,120 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\views\csrf.py first seen with mtime 1726818186.9390132
DEBUG 2024-09-26 12:41:21,121 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1726818177.893283
DEBUG 2024-09-26 12:41:21,121 autoreload File C:\Projects\streaming_app\env_3119\Lib\site-packages\django\utils\decorators.py first seen with mtime 1726818186.8520155
